time,f0,confidence,loudness
10.83,626.8696551722713,0.11688557,-12.44057954315554
10.84,645.6116651218665,0.14226446,-12.433599604135642
10.85,657.0417359511273,0.11465141,-12.379364624985689
10.86,624.8704265585264,0.093489885,-12.396509948128461
10.87,634.3672437087018,0.10541457,-12.41938808881931
10.88,645.1544465676444,0.12541616,-12.431102871490541
10.89,657.3787826037579,0.09571925,-12.44825977686251
10.9,644.3284841932079,0.082838416,-12.461245116230772
10.91,633.6807745722913,0.1100432,-12.441373763930361
10.92,635.8957450524657,0.058056533,-12.408646641696226
10.93,646.8156618815852,0.12263331,-12.447029786519742
10.94,657.8428947543081,0.099856615,-12.494648036588837
10.95,632.8085495395459,0.08787751,-12.441947578136368
10.96,632.5457689314726,0.110085815,-12.435591265750949
10.97,634.6038838066959,0.08999801,-12.433402022765758
10.98,650.8267578659531,0.11892399,-12.476131033347729
10.99,659.3177775869506,0.11401081,-12.480802452145406
11.0,659.19022326194,0.087281466,-12.45718384398469
11.01,651.5440019589269,0.033304214,-12.45735534315887
11.02,653.2458948020236,0.06090966,-12.511569915576533
11.03,658.3859062399397,0.04974729,-12.470303807028763
11.04,652.918336851552,0.0108424425,-12.427920490040865
11.05,649.5361513637773,0.026553363,-12.460085205307674
11.06,652.1694596718406,0.094242215,-12.471306524866455
11.07,658.8175472054662,0.07531875,-12.446312326602673
11.08,660.9453165528583,0.056640565,-12.40349326951024
11.09,660.1557740350213,0.08309305,-12.351163484844438
11.1,589.5278530840333,0.06399223,-11.8457559758307
11.11,595.8510438713172,0.10004985,-11.523700442680353
11.12,599.8275238566295,0.11102229,-11.688365712309428
11.13,610.3138518646333,0.16295773,-12.149872455701448
11.14,617.7927108261072,0.14458615,-12.323141410159119
11.15,634.8248931023741,0.085843325,-12.383325900674446
11.16,644.8515933773476,0.12158027,-12.431765767324116
11.17,651.1972009746985,0.028326184,-12.470718857983117
11.18,644.789793228005,0.065495074,-12.43409828730022
11.19,643.353798251675,0.062176436,-12.403625980618378
11.2,643.0888566274251,0.01665935,-12.433765333123176
11.21,646.3082190056651,0.09278223,-12.338224057259938
11.22,665.4583612814358,0.16005746,-11.98876196022717
11.23,694.0694666246828,0.17040873,-11.727422221683728
11.24,702.8368163084397,0.6477176,-11.667483946552945
11.25,702.8191877623772,0.79020333,-11.660463883181752
11.26,701.72331237255,0.7811727,-11.608447058537966
11.27,700.7128608527279,0.65527505,-11.534459955927655
11.28,699.5312243713312,0.6774094,-11.552196176883506
11.29,698.2414682378356,0.70939946,-11.601987336051755
11.3,698.0090173914984,0.8087713,-11.623203457167817
11.31,698.242179034894,0.78336346,-11.658402096639174
11.32,698.116555339674,0.79644525,-11.672598189982372
11.33,697.8621238759536,0.8325387,-11.674409731927295
11.34,698.8993727437763,0.86640036,-11.661982964236415
11.35,700.6059007436004,0.87991285,-11.78211926779895
11.36,702.8807174379853,0.8715094,-12.010772798238584
11.37,703.9093441336344,0.7849032,-12.186625207970636
11.38,704.376330895092,0.53117067,-12.136395262744223
11.39,705.7605718064816,0.1937598,-11.857365985748098
11.4,676.1380920909085,0.10478568,-11.583110357467575
11.41,651.8784116197804,0.22154388,-11.66306145444425
11.42,615.6083876275068,0.23408878,-12.064524862507348
11.43,608.895345734495,0.14504203,-12.278312989526986
11.44,590.1954900252848,0.42561647,-12.142073233137625
11.45,588.4184636990758,0.73389095,-12.059137542137867
11.46,590.7390084265414,0.8337226,-12.014079933049329
11.47,592.0221927997807,0.8867651,-11.90172580523738
11.48,592.5776360151722,0.89500093,-11.750569412180417
11.49,592.7156421977461,0.9113811,-11.626494146133922
11.5,592.3864474973964,0.9367513,-11.628677273802495
11.51,591.9217102607357,0.94501996,-11.678380545792091
11.52,591.5208975221316,0.95786136,-11.698698003843644
11.53,590.0546753576797,0.97144693,-11.685842520175765
11.54,589.2445413249312,0.9693141,-11.718911151794252
11.55,588.2684470333741,0.9639261,-11.811555287215622
11.56,587.652343624515,0.9213284,-11.888467511054072
11.57,588.3417168578108,0.86964595,-11.996444691306062
11.58,589.0935464735581,0.8530043,-12.141226353895227
11.59,590.3900991749942,0.8543908,-12.249870657916329
11.6,589.5501732392146,0.79970914,-12.324975868081028
11.61,591.643993391429,0.55910987,-12.276403554593498
11.62,624.577878433252,0.15497974,-12.139395763673287
11.63,625.2591946224791,0.22839266,-11.968168430098528
11.64,633.3419326268317,0.25879326,-12.010942244358032
11.65,635.6036409725475,0.0887433,-12.179095167716683
11.66,658.1363878839393,0.039228886,-12.29734178613148
11.67,688.60512559383,0.45145297,-12.080296164695664
11.68,700.9678842482441,0.6833259,-11.79161363854917
11.69,701.510147920801,0.7145132,-11.61391869794581
11.7,702.0921087395662,0.71920437,-11.488006749192243
11.71,701.0906938154039,0.77987254,-11.402638208692611
11.72,699.9648879707183,0.8212706,-11.419777585910442
11.73,698.6874058546722,0.8846533,-11.44848205473641
11.74,697.9960634902296,0.9135558,-11.452236674859611
11.75,697.9899575762599,0.9354595,-11.496629742132308
11.76,698.2025640101094,0.9525628,-11.45036119576888
11.77,697.6671581305449,0.9577626,-11.43445152634077
11.78,697.436356820149,0.95792407,-11.542742855871449
11.79,697.0625338444804,0.95449483,-11.561390481899277
11.8,697.1395769922719,0.95566905,-11.59081181632313
11.81,697.4286646287876,0.9587678,-11.629088326797106
11.82,697.7147754659711,0.95141053,-11.71594892192272
11.83,698.2990378615405,0.937187,-11.808571119747365
11.84,701.4055272091451,0.86813736,-11.975382349850054
11.85,705.6757218284962,0.62089735,-12.186634139232373
11.86,704.6374714466945,0.4782295,-12.341546650197301
11.87,701.7543397658625,0.3702874,-12.40834383759106
11.88,698.3935854621627,0.20501962,-12.426145892291387
11.89,647.144860505489,0.109640956,-12.441105745975419
11.9,659.4499011695136,0.13039878,-12.449580394948255
11.91,659.5038781548185,0.10991496,-12.429259700112807
11.92,626.2238477154522,0.104043245,-12.455670238772397
11.93,635.3930700229465,0.100756824,-12.430997020227007
11.94,656.5016938306939,0.09459224,-12.451278968150877
11.95,652.7389191324402,0.09634066,-12.442542966025485
11.96,660.8453396203529,0.081131846,-12.451909361142791
11.97,624.5976673488502,0.08807513,-12.462898589578923
11.98,634.5872955165576,0.076238096,-12.454633838915097
11.99,647.3679977670524,0.08582142,-12.42876389345294
12.0,604.4094737658213,0.05338803,-12.452088985885643
12.01,551.4956217570158,0.055138588,-12.454569074674204
12.02,512.3781230913308,0.09432134,-12.469517707158733
12.03,465.370471772587,0.08667013,-12.463482013623743
12.04,429.0434110263735,0.10680294,-12.460091810694408
12.05,399.93904337805975,0.086360246,-12.435485868364063
12.06,369.96955829492464,0.086343795,-12.41555387385284
12.07,343.9751221249495,0.117097974,-12.327271441932712
12.08,329.3713066934698,0.1847761,-11.916660058358493
12.09,327.69844819808884,0.23760656,-11.79641629947671
12.1,328.3074494155501,0.37383643,-12.087567091775957
12.11,329.42795003710444,0.39863548,-12.31836281757442
12.12,326.75976185841046,0.41988587,-12.399347014862444
12.13,323.8682936240033,0.6051477,-12.425042268331312
12.14,323.66453156750316,0.32356817,-12.450990825429049
12.15,331.44326344442817,0.1590634,-12.412441316089833
12.16,332.08599417872625,0.26280373,-12.102198803058702
12.17,334.0520856470529,0.13880125,-11.761525737340712
12.18,334.19589013569646,0.26435155,-11.640149059153039
12.19,332.71846249966296,0.5545445,-11.661510793569466
12.2,331.39793427910934,0.7790689,-11.702736661146181
12.21,330.6146538606324,0.8209207,-11.69667252235209
12.22,329.3873698181412,0.7264743,-11.639191908541557
12.23,328.3412726180285,0.70862234,-11.644651888429973
12.24,327.7595816989571,0.7328032,-11.714703568197118
12.25,327.1711883577967,0.7837281,-11.764080517483775
12.26,327.0960327632323,0.9158282,-11.776498727655847
12.27,326.8218675053742,0.9475182,-11.798542410864917
12.28,326.55684043390926,0.9473709,-11.815267000142974
12.29,326.63808594856243,0.89928913,-11.82813858508931
12.3,326.61156263826507,0.8314645,-11.896906752362883
12.31,326.4522052261028,0.7593075,-11.975793546353753
12.32,325.89551550512147,0.7858559,-12.00089864623532
12.33,325.447180582138,0.7512822,-12.071165587288794
12.34,324.9845679430967,0.60518515,-12.245340947497036
12.35,324.7006160046448,0.39136088,-12.342578196135817
12.36,325.77135915358895,0.2129353,-12.412992328908784
12.37,327.1027725667054,0.16984439,-12.4241937743264
12.38,328.878178256418,0.193542,-12.411284793990632
12.39,326.9463151565765,0.26163703,-12.419087444183157
12.4,361.973398498821,0.15349111,-12.41984611770278
12.41,410.8706633547347,0.063063234,-12.451844548629404
12.42,455.72786752483637,0.048945397,-12.46195181922491
12.43,526.5669750206142,0.03461176,-12.432069892318182
12.44,596.4948442919557,0.046599925,-12.435581798081026
12.45,597.056229718241,0.09679863,-12.432487316515969
12.46,598.4432976099587,0.09533891,-12.444901128343183
12.47,624.4100389369136,0.10546151,-12.450685506131444
12.48,626.4997195838755,0.112858444,-12.404450758567524
12.49,645.2001386724703,0.105370045,-12.412464410941629
12.5,652.1650130330141,0.11467022,-12.45914745073769
12.51,659.4399728487929,0.13145685,-12.47428065561943
12.52,658.9029323435398,0.096547455,-12.436471697290623
12.53,635.9419528399736,0.09111419,-12.488171618598118
12.54,645.3283119797718,0.15325376,-12.47963503682308
12.55,645.4845849641778,0.13393015,-12.455411439351773
12.56,651.4641509198757,0.12270641,-12.4455111166499
12.57,656.0195600352956,0.10292292,-12.37642190657287
12.58,655.9924398775665,0.03999108,-12.330484326026642
12.59,647.5181339825662,0.08478838,-12.34380161550263
12.6,641.1804508711791,0.22097498,-12.343233082471677
12.61,623.5565849618655,0.3060271,-12.288257965699055
12.62,620.1679310972944,0.063115895,-12.268808563630609
12.63,626.5172806998008,0.11975822,-12.354278209851863
12.64,635.4979648455069,0.13863039,-12.143646429896208
12.65,574.2378397541333,0.46093494,-11.807797458552587
12.66,570.1700327228072,0.67508036,-11.664494427096407
12.67,569.3606923883572,0.7967254,-11.642639711814537
12.68,568.0656981993344,0.8833753,-11.691807359154485
12.69,567.0063666876963,0.9114996,-11.717751241060146
12.7,566.4913786282104,0.92430794,-11.687940334252504
12.71,566.1278174420702,0.92993516,-11.654256191227349
12.72,564.8149296666352,0.93465644,-11.697602764836025
12.73,563.3684809462559,0.92660177,-11.79723551911828
12.74,561.2295979859177,0.90335274,-11.832576801866873
12.75,559.5281636010527,0.8842107,-11.800982707847945
12.76,558.4963252622014,0.9173591,-11.811009972080079
12.77,558.3224429194364,0.88989663,-11.865175559490773
12.78,557.8645969311584,0.8564291,-11.854090564379096
12.79,556.8759020795567,0.8463068,-11.976222845007952
12.8,555.807342930176,0.8399583,-12.047745165660467
12.81,556.2921030825606,0.8419644,-12.11409032511551
12.82,558.2869020198303,0.8091959,-12.155801942525693
12.83,555.7166248943215,0.7947774,-12.269849490860468
12.84,557.8540204015158,0.6261659,-12.333595978634968
12.85,574.8829813159809,0.24742168,-12.393347404077685
12.86,582.6749608442502,0.15331057,-12.393354501000118
12.87,586.3010399359778,0.121076405,-12.371373345977322
12.88,639.5159035620245,0.13662955,-12.383282765695952
12.89,657.3013140299689,0.07129651,-12.447176485151633
12.9,659.8599096813832,0.07671818,-12.47194649570148
12.91,632.4146831639654,0.07441613,-12.44888374594748
12.92,635.4276865969659,0.064941645,-12.46785707875272
12.93,641.9426964054364,0.055383652,-12.45751965773091
12.94,645.6159516389529,0.11191234,-12.4311707801672
12.95,658.9626302514584,0.08560133,-12.392135869031126
12.96,659.1356259819665,0.10751948,-12.451927938289613
12.97,661.3982481334114,0.033253938,-12.452254597093127
12.98,642.983936102238,0.022521496,-12.137639456437709
12.99,639.6756000993275,0.016998827,-11.762270650197674
13.0,632.4666092542273,0.056615114,-11.703732773257318
13.01,635.0237990214304,0.075861275,-11.816030969724276
13.02,590.1887926877513,0.1026375,-11.938321465096676
13.03,590.5391897195065,0.13864395,-12.189016394676086
13.04,597.2867676770244,0.10495061,-12.325281273013061
13.05,624.9638802703851,0.10277635,-12.3914807196825
13.06,633.5367295830372,0.11340159,-12.384242579129264
13.07,636.7644508615923,0.100185394,-12.393730383852487
13.08,651.5254182724741,0.116707385,-12.434799088649488
13.09,594.7588546769648,0.10914865,-12.307337527779397
13.1,594.9463556332812,0.15283391,-11.983770457617974
13.11,589.233748867464,0.4422279,-11.810150975674972
13.12,588.7548987842717,0.7957237,-11.717836131354511
13.13,593.0975572065611,0.8173524,-11.705693964495746
13.14,594.0268537587563,0.89486504,-11.585108945881302
13.15,594.8980273577384,0.9176414,-11.47225336879041
13.16,594.3668080371467,0.91336757,-11.426863068083291
13.17,594.1565147779299,0.92313117,-11.431172063229868
13.18,593.4048337554759,0.9135747,-11.48023129667727
13.19,593.3583922669814,0.9092588,-11.505042051799267
13.2,592.9913743382706,0.91973364,-11.531138670018388
13.21,592.0422750643961,0.943031,-11.540531102094562
13.22,590.7933262025356,0.9627019,-11.536552182831269
13.23,590.1312795284233,0.97507775,-11.614644868262147
13.24,588.8588328378708,0.9775368,-11.717719832748756
13.25,587.986325643088,0.97726166,-11.868329996229525
13.26,586.5814737418984,0.94640946,-11.9790849137352
13.27,586.903215139136,0.9089357,-12.106835480425996
13.28,588.1461498747882,0.8866148,-12.207054952603869
13.29,590.539013429234,0.8304022,-12.27925338371047
13.3,592.7760218354221,0.7858423,-12.301151722730514
13.31,592.077344761037,0.6555772,-12.295956554299302
13.32,597.0769592921989,0.1480928,-12.26427020265111
13.33,604.7860793931279,0.08458269,-12.36115882289395
13.34,613.2525923966072,0.06553084,-12.436558824591375
13.35,621.7710264475256,0.0896174,-12.405537912295939
13.36,634.323979619795,0.117532045,-12.438284022839913
13.37,636.3496914414932,0.049628645,-12.442915051102492
13.38,629.8998551445897,0.05382791,-12.420102231810587
13.39,629.8913635217729,0.025650322,-12.44547564574589
13.4,636.6155720321372,0.010737479,-12.445192693423788
13.41,641.5930497908355,0.00594154,-12.44171955891048
13.42,648.9176240213355,0.0119947195,-12.427259446763264
13.43,644.0371595628438,0.11773893,-12.416202878780336
13.44,654.4306736575406,0.07236445,-12.421692775926793
13.45,658.693247556974,0.059218436,-12.399613343770765
13.46,658.5807603494801,0.07713106,-12.42217571197172
13.47,658.8861006707994,0.08683264,-12.456592495953018
13.48,659.4736692304302,0.07355213,-12.461494246927558
13.49,641.1832604490373,0.09677923,-12.431388107032165
13.5,647.6038322969098,0.12706888,-12.485991493081029
13.51,651.4189263639561,0.095522225,-12.465068929736061
13.52,659.0670250063902,0.05087489,-12.3998293095673
13.53,591.8638223065378,0.051006526,-12.361907170781128
13.54,591.8923416499747,0.036017388,-12.42240867234134
13.55,580.8177723955133,0.07157844,-12.423739384938886
13.56,566.2164571771427,0.35685372,-12.313043358154268
13.57,570.9929164283038,0.17025062,-12.213388752852852
13.58,568.1211911109444,0.05858308,-12.234045987219199
13.59,553.1191376565918,0.04954028,-12.288962797510768
13.6,542.7422039018786,0.08511636,-12.366821535479586
13.61,540.0341818290561,0.1043742,-12.44957121602195
13.62,534.3942843607946,0.059562504,-12.44150827899488
13.63,526.2519702493979,0.04695654,-12.412258758344155
13.64,527.5314718709394,0.08971122,-12.284352993124722
13.65,532.7056985801217,0.09937453,-12.01928794369741
13.66,535.6331078319331,0.43679,-11.902270324494634
13.67,532.9221743393041,0.659938,-11.904637089999564
13.68,529.5531857543549,0.79682916,-11.874308090503476
13.69,528.7666233531709,0.843267,-11.835561534608864
13.7,526.5526306841591,0.8985748,-11.841001950912213
13.71,525.028270427502,0.9360292,-11.817313897954108
13.72,524.5358908109882,0.95113397,-11.804878343142969
13.73,524.1707993198468,0.9569136,-11.806426171154364
13.74,523.8533056899233,0.95098996,-11.846633510156229
13.75,523.6187074325701,0.9513447,-11.888493537682075
13.76,523.5652313778847,0.94920874,-11.959916120937539
13.77,522.9949221118572,0.9329113,-11.97593857634271
13.78,523.4176495289204,0.9144927,-11.973488944185728
13.79,524.8124416845387,0.9113635,-12.095782695742496
13.8,528.1655110112529,0.8451195,-12.264651177252064
13.81,528.9490698548445,0.85688704,-12.325139918301018
13.82,526.895941416346,0.9066329,-12.358227455705984
13.83,525.3309973411157,0.87447613,-12.379323008848253
13.84,526.5300990702535,0.7106575,-12.355267368993962
13.85,526.7443451309556,0.7002007,-12.404974060002068
13.86,526.450733303801,0.55530924,-12.461384741535854
13.87,524.3646616407126,0.43403396,-12.44334011517196
13.88,523.3567002823731,0.20733058,-12.395767571376444
13.89,523.2960915632701,0.57849884,-12.453821064992503
13.9,526.8109455873023,0.6253103,-12.319321725284034
13.91,533.3549583527135,0.59584177,-11.859913128617187
13.92,537.7169335608804,0.74715906,-11.622181746956995
13.93,534.2481786728556,0.7785808,-11.589922129174775
13.94,531.0655170417915,0.8472181,-11.597089346675466
13.95,529.062936090853,0.88360614,-11.594316195063328
13.96,527.4771765137933,0.9366132,-11.610136433108405
13.97,526.5781912409826,0.9556811,-11.654492599574384
13.98,525.9839962946339,0.958742,-11.64922309820521
13.99,525.8513793837196,0.9564319,-11.726269180937365
14.0,525.5734132811094,0.95883375,-11.79873701523266
14.01,525.1235841677913,0.9602665,-11.843239330307775
14.02,524.8884716820943,0.9492357,-11.949318201956261
14.03,525.6261439367839,0.91263556,-12.099167660920939
14.04,529.3428186276475,0.8347793,-12.182287365651566
14.05,530.3208482828738,0.8594954,-12.286417776799638
14.06,528.170233819789,0.8741827,-12.30992065338376
14.07,526.9116598455621,0.83629584,-12.377335793335117
14.08,528.0667194972577,0.73412454,-12.382653485161356
14.09,524.6675644030587,0.532354,-12.434874197083856
14.1,522.675709592669,0.44188082,-12.451061735708393
14.11,518.9663893239332,0.4966071,-12.435653889807114
14.12,521.4156481516,0.7077422,-12.260532085345867
14.13,530.0788304276264,0.56368065,-11.855962454286871
14.14,534.4869213328443,0.7048012,-11.607007929044016
14.15,532.848441606908,0.8376756,-11.493380804275448
14.16,532.2761681319857,0.9144922,-11.479139510185107
14.17,530.7175842608439,0.9405689,-11.465349805892094
14.18,529.4134744021138,0.92570436,-11.483416698268854
14.19,528.7325993950504,0.92570364,-11.556190892627907
14.2,528.333376611124,0.9380907,-11.554905142946795
14.21,527.362628033035,0.94751364,-11.608386886536929
14.22,526.3221961717695,0.9573319,-11.660533403335402
14.23,525.5351921781424,0.95773137,-11.67872445340022
14.24,525.3688254300774,0.9604634,-11.719510632538068
14.25,524.4365758879171,0.95662063,-11.783104164297841
14.26,523.0709623177256,0.9381014,-11.895087235854383
14.27,521.7034885195646,0.91517603,-12.011223386714224
14.28,521.4581405111273,0.9150601,-12.09224808140775
14.29,522.0027296191579,0.89576054,-12.157225718613658
14.3,521.6975389535983,0.8595301,-12.231674216261577
14.31,522.147951692707,0.6977056,-12.28561308704411
14.32,529.269961611423,0.496558,-12.37841113225992
14.33,525.4944105776577,0.19101152,-12.356653498326713
14.34,576.9391393537949,0.077144384,-12.366923929717336
14.35,633.8543830393324,0.100690424,-12.432257537029082
14.36,644.1613252781985,0.14836442,-12.456187300328654
14.37,651.1388010648725,0.1474047,-12.44132293803212
14.38,655.4704833191765,0.099200696,-12.36804787473257
14.39,624.8604963548049,0.11343932,-12.361779591952736
14.4,634.4378091652221,0.055702627,-12.358131832206976
14.41,645.2957863125368,0.095727175,-12.40606533347746
14.42,638.9855208000045,0.0448685,-12.395030167134651
14.43,626.1920246087886,0.10330954,-12.409681574041059
14.44,634.2516268166388,0.07439688,-12.414391976045254
14.45,645.5674818720593,0.11165595,-12.486660666701123
14.46,657.649698799195,0.09426403,-12.459040513746476
14.47,626.1535817065363,0.09971392,-12.40286932311683
14.48,633.9728617690831,0.10154721,-12.403381895701914
14.49,636.9360990450523,0.06768796,-12.43043833032163
14.5,652.549589369247,0.10655326,-12.46291217728635
14.51,659.9003958022465,0.083131015,-12.45776466599601
14.52,690.7432387129284,0.0707854,-12.409570053237093
14.53,677.2323388299263,0.06487316,-12.458563483193007
14.54,669.848468815359,0.046792507,-12.457866560165328
14.55,663.219707769207,0.07727641,-12.464570381778623
14.56,633.3212051800929,0.06952232,-12.42960912004026
14.57,633.7699881774516,0.07775757,-12.414951592861007
14.58,643.231378650089,0.13198504,-12.343442122648256
14.59,651.866513239392,0.1114085,-12.396529981056037
14.6,658.5231585908962,0.081029534,-12.434923326884682
14.61,612.641971660116,0.06687379,-12.442219355894151
14.62,576.7888572274517,0.08665994,-12.357963330777533
14.63,524.0346080930317,0.15940005,-12.054453489463357
14.64,501.73752216275557,0.267955,-11.875094053384588
14.65,505.8527266844866,0.6853126,-11.820162162848943
14.66,501.8326670235402,0.7712678,-11.713984440165358
14.67,500.3885222654852,0.88998616,-11.678859941882186
14.68,499.2022763199909,0.9178264,-11.694066847594627
14.69,497.76039592471756,0.9507024,-11.753181504115679
14.7,496.7037932343115,0.971217,-11.778840411351801
14.71,495.8860136121939,0.9759873,-11.778226976339264
14.72,495.2076907594727,0.9748782,-11.845433328343455
14.73,494.6051330995596,0.9691731,-11.927156364902345
14.74,494.4388332323184,0.96589136,-11.910907296228553
14.75,494.219070894352,0.96032166,-11.943217519866112
14.76,494.65969853628513,0.9565201,-12.008334125050538
14.77,495.23210776816256,0.9538928,-12.122837507362263
14.78,495.33635156248346,0.9463986,-12.244674328080437
14.79,495.690390535785,0.9088968,-12.292923152029731
14.8,496.4196464959598,0.8227301,-12.381797219844707
14.81,495.9166930971707,0.82119894,-12.397360105858924
14.82,494.59992881773917,0.7019504,-12.411367237083649
14.83,490.66157222085957,0.49099994,-12.461031175752819
14.84,484.75981970420634,0.21314219,-12.417620826031957
14.85,489.3896206145938,0.08157301,-12.344651709972212
14.86,498.7334428269523,0.14294264,-12.012119272048734
14.87,501.5795447694477,0.40470737,-11.739652600029473
14.88,498.3748347957792,0.5823221,-11.694068444621125
14.89,500.42423082375865,0.7785228,-11.664843603956843
14.9,499.6105187665399,0.871083,-11.667216557430638
14.91,498.65225361047146,0.90695405,-11.7335195369719
14.92,496.91240659377297,0.9624316,-11.738757038431777
14.93,495.3109583345879,0.97859645,-11.724034864018456
14.94,494.6595458337471,0.9803977,-11.742838288243078
14.95,494.95739021940346,0.9778259,-11.775430799580056
14.96,494.7957153435627,0.97730815,-11.785153492866346
14.97,494.5884067135041,0.9736496,-11.807607932704105
14.98,494.53728103517557,0.9716159,-11.802955514180805
14.99,494.72317087597776,0.9650894,-11.871509851990531
15.0,495.8328883156517,0.957072,-12.018471344878561
15.01,496.16629794543667,0.9461987,-12.185946317346938
15.02,495.8805438083275,0.9303669,-12.261293472810344
15.03,495.3265807723544,0.88657916,-12.347457590040491
15.04,494.2762495042612,0.75827384,-12.341143211289003
15.05,493.2396892020987,0.55911124,-12.39737185526461
15.06,491.97039313223274,0.25449768,-12.400202704728958
15.07,497.70014326446864,0.22540784,-12.414868330449446
15.08,496.04362099561104,0.39026117,-12.416537127555724
15.09,494.9659918406094,0.19632494,-12.331475944478191
15.1,502.6997136778704,0.60572225,-11.96803880427218
15.11,505.8703468440398,0.69276357,-11.700742491777204
15.12,502.59990445809547,0.7267363,-11.576248893915007
15.13,501.17194355127486,0.83508646,-11.526965711206778
15.14,499.5934022121951,0.9001776,-11.597261509505568
15.15,499.0018897291705,0.9232453,-11.681788173887641
15.16,498.2877296406476,0.9412123,-11.636727862851503
15.17,497.4242216941425,0.96322715,-11.536422670268285
15.18,496.4987220238462,0.97235024,-11.532371676188998
15.19,495.7830033927382,0.9756373,-11.644919098064271
15.2,495.4010361207702,0.973476,-11.736899317396704
15.21,494.9845926532697,0.9702512,-11.750781688533031
15.22,494.5601460315731,0.9602021,-11.860071470754756
15.23,493.75019992906005,0.95193255,-11.939388227691774
15.24,493.1482415795224,0.9336291,-11.985960155281205
15.25,492.97616058450507,0.9187586,-12.002409569821923
15.26,492.65045244579034,0.8987402,-12.14169677843684
15.27,492.3183319107904,0.88408077,-12.176163919614437
15.28,491.9971955380113,0.8591615,-12.212076362650423
15.29,490.89070873425123,0.8094596,-12.277792499475217
15.3,489.8191132325909,0.48734972,-12.277078670356003
15.31,492.856616683159,0.27571005,-12.394261828910867
15.32,495.4293970313625,0.2670059,-12.419274122182134
15.33,488.73986365701506,0.09370163,-12.383745813248941
15.34,557.0308083406093,0.028431833,-12.422417039554148
15.35,632.6972140332607,0.112994194,-12.41771738187845
15.36,651.2053677196899,0.13838413,-12.399968226045951
15.37,650.962820066042,0.102498055,-12.403638439888125
15.38,657.7431744562855,0.07928273,-12.43742595408297
15.39,625.5320705390164,0.11331183,-12.43594252758186
15.4,633.6706614887654,0.1214889,-12.461633435640882
15.41,644.867607417028,0.13213432,-12.474551821077595
15.42,636.7701106558104,0.048491627,-12.444353633910998
15.43,625.6726734537174,0.105403215,-12.405176315979114
15.44,634.4312928448867,0.08619177,-12.410643404783126
15.45,645.2689612180558,0.12334502,-12.42279965509278
15.46,652.0572193341394,0.13703585,-12.4451387988531
15.47,656.3179708201466,0.09829643,-12.39386851508719
15.48,657.8347522710375,0.10837844,-12.402808163197882
15.49,660.7704872420993,0.057856172,-12.442949929450924
15.5,646.7654081881109,0.11415902,-12.40951128597852
15.51,652.2311190360074,0.10101408,-12.335135721247225
15.52,624.8039353630847,0.109521896,-12.341339387169553
15.53,625.5644595144602,0.10779515,-12.397378910666413
15.54,635.2610911234364,0.10518855,-12.438312277607656
15.55,578.4624750667674,0.13692722,-12.44016334900318
15.56,517.2362702050925,0.12886617,-12.172205595067942
15.57,470.0454802005229,0.12104529,-11.965580429633796
15.58,472.82472680588705,0.51725847,-11.930959085286972
15.59,474.7773938164552,0.7248471,-11.862060794654997
15.6,476.95358349548513,0.81451285,-11.784038912060637
15.61,475.67624886622616,0.8649702,-11.740160486501019
15.62,474.0551927143872,0.92536354,-11.751723009663237
15.63,473.1159584597407,0.9384326,-11.744087632313951
15.64,471.72688496699107,0.92343795,-11.717105044074755
15.65,470.12849274658294,0.9249897,-11.733082302927825
15.66,469.0958662986444,0.9467218,-11.74878155020637
15.67,468.2926764634118,0.95052314,-11.819620007984376
15.68,467.67270908759497,0.9451649,-11.860034613423085
15.69,466.785775225964,0.9444347,-11.923598781332592
15.7,466.64563951076894,0.9329538,-11.967821997334172
15.71,468.4035507076735,0.925109,-12.00807905641547
15.72,469.4762317177117,0.8700309,-12.045924799474127
15.73,470.72406028427787,0.79991764,-12.174792250194054
15.74,473.25918797906155,0.679242,-12.295396787846814
15.75,519.8676517746426,0.285011,-12.36017114189616
15.76,590.6776743935901,0.1311939,-12.378434415324286
15.77,623.1448169475516,0.08908188,-12.382167819363168
15.78,624.0038535063484,0.08102858,-12.366610853049668
15.79,632.3790838723917,0.068240136,-12.381905638200335
15.8,633.3352308935217,0.076391816,-12.297281088628274
15.81,597.3206263154605,0.09138587,-12.122366629907125
15.82,529.0969756570751,0.43942907,-12.027723369775602
15.83,472.8828159984843,0.80302227,-11.974250195000083
15.84,472.6319867035428,0.8996769,-11.863499556437352
15.85,472.48652750811607,0.9309106,-11.821965833574387
15.86,471.77991318562226,0.93406415,-11.828203828366645
15.87,470.91552461475374,0.92185044,-11.852240912161076
15.88,469.31728462595566,0.9543785,-11.867891943086791
15.89,468.643613072661,0.9479477,-11.80477011968726
15.9,468.7969503139609,0.9559468,-11.748506359242665
15.91,468.60781353542194,0.9542841,-11.779246518941768
15.92,468.10669093363634,0.9563476,-11.837224993555864
15.93,467.01690997475725,0.94940436,-11.88571518209562
15.94,466.68276498092007,0.9478262,-11.940384569083626
15.95,468.0886252015904,0.95400834,-12.016477309287357
15.96,469.15738205172556,0.92518026,-12.13410888622723
15.97,470.61162945633066,0.8532891,-12.239442330463485
15.98,471.17239825947695,0.76602507,-12.314915650998527
15.99,470.1878432166902,0.8317684,-12.395213629104596
16.0,471.15388331526106,0.56375533,-12.413433778441387
16.01,472.2331366329541,0.41882858,-12.392301072561013
16.02,473.44960536099217,0.25575918,-12.369948064702166
